,State,Year,Month,Drug Name,Death Count
20773,SC,2019,July,Methadone (T40.3),39.0
20774,SC,2019,July,Cocaine (T40.5),223.0
20775,SC,2019,July,"Opioids (T40.0-T40.4,T40.6)",803.0
20776,SC,2019,July,"Synthetic opioids, excl. methadone (T40.4)",515.0
20777,SC,2019,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",346.0
20778,SC,2019,July,Heroin (T40.1),192.0
20779,SC,2019,July,Natural & semi-synthetic opioids (T40.2),319.0
20780,SC,2019,July,Number of Drug Overdose Deaths,1057.0
20781,SC,2019,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",723.0
20782,SC,2019,July,Percent with drugs specified,98.10785241248821
20783,SC,2019,July,Psychostimulants with abuse potential (T43.6),269.0
20784,SC,2019,June,Cocaine (T40.5),229.0
20785,SC,2019,June,Psychostimulants with abuse potential (T43.6),256.0
20786,SC,2019,June,Number of Deaths,49604.0
20787,SC,2019,June,Number of Drug Overdose Deaths,1059.0
20788,SC,2019,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",351.0
20789,SC,2019,June,Methadone (T40.3),40.0
20790,SC,2019,June,"Synthetic opioids, excl. methadone (T40.4)",513.0
20791,SC,2019,June,Natural & semi-synthetic opioids (T40.2),322.0
20792,SC,2019,June,"Opioids (T40.0-T40.4,T40.6)",804.0
20793,SC,2019,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",726.0
20794,SC,2019,June,Heroin (T40.1),184.0
20795,SC,2019,June,Percent with drugs specified,98.1114258734655
20796,SC,2019,March,Number of Deaths,49102.0
20797,SC,2019,March,Psychostimulants with abuse potential (T43.6),257.0
20798,SC,2019,March,Percent with drugs specified,98.1884057971015
20799,SC,2019,March,Methadone (T40.3),54.0
20800,SC,2019,March,Number of Drug Overdose Deaths,1104.0
20801,SC,2019,March,"Opioids (T40.0-T40.4,T40.6)",826.0
20802,SC,2019,March,Natural & semi-synthetic opioids (T40.2),323.0
20803,SC,2019,March,"Synthetic opioids, excl. methadone (T40.4)",512.0
20804,SC,2019,March,Cocaine (T40.5),239.0
20805,SC,2019,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",747.0
20806,SC,2019,March,Heroin (T40.1),177.0
20807,SC,2019,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",364.0
20808,SC,2019,May,Cocaine (T40.5),234.0
20809,SC,2019,May,Methadone (T40.3),45.0
20810,SC,2019,May,"Synthetic opioids, excl. methadone (T40.4)",511.0
20811,SC,2019,May,Psychostimulants with abuse potential (T43.6),262.0
20812,SC,2019,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",724.0
20813,SC,2019,May,Natural & semi-synthetic opioids (T40.2),312.0
20814,SC,2019,May,Number of Drug Overdose Deaths,1064.0
20815,SC,2019,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",346.0
20816,SC,2019,May,"Opioids (T40.0-T40.4,T40.6)",805.0
20817,SC,2019,May,Number of Deaths,49333.0
20818,SC,2019,May,Heroin (T40.1),184.0
20819,SC,2019,May,Percent with drugs specified,98.0263157894737
20820,SC,2019,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",389.0
20821,SC,2019,November,"Synthetic opioids, excl. methadone (T40.4)",572.0
20822,SC,2019,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",796.0
20823,SC,2019,November,Methadone (T40.3),30.0
20824,SC,2019,November,"Opioids (T40.0-T40.4,T40.6)",880.0
20825,SC,2019,November,Cocaine (T40.5),230.0
20826,SC,2019,November,Psychostimulants with abuse potential (T43.6),324.0
20827,SC,2019,November,Natural & semi-synthetic opioids (T40.2),368.0
20828,SC,2019,November,Number of Drug Overdose Deaths,1133.0
20829,SC,2019,November,Percent with drugs specified,98.67608120035307
20830,SC,2019,November,Number of Deaths,49820.0
20831,SC,2019,November,Heroin (T40.1),200.0
20832,SC,2019,October,Number of Drug Overdose Deaths,1109.0
20833,SC,2019,October,Cocaine (T40.5),223.0
20834,SC,2019,October,Number of Deaths,49864.0
20835,SC,2019,October,Heroin (T40.1),199.0
20836,SC,2019,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",776.0
20837,SC,2019,October,Psychostimulants with abuse potential (T43.6),311.0
20838,SC,2019,October,"Opioids (T40.0-T40.4,T40.6)",858.0
20839,SC,2019,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",371.0
20840,SC,2019,October,Percent with drugs specified,98.5572587917042
20841,SC,2019,October,Natural & semi-synthetic opioids (T40.2),347.0
20842,SC,2019,October,"Synthetic opioids, excl. methadone (T40.4)",555.0
20843,SC,2019,October,Methadone (T40.3),33.0
20844,SC,2019,September,Cocaine (T40.5),228.0
20845,SC,2019,September,"Synthetic opioids, excl. methadone (T40.4)",549.0
20846,SC,2019,September,"Opioids (T40.0-T40.4,T40.6)",853.0
20847,SC,2019,September,Psychostimulants with abuse potential (T43.6),299.0
20848,SC,2019,September,Methadone (T40.3),35.0
20849,SC,2019,September,Natural & semi-synthetic opioids (T40.2),340.0
20850,SC,2019,September,Number of Drug Overdose Deaths,1107.0
20851,SC,2019,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",364.0
20852,SC,2019,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",764.0
20853,SC,2019,September,Number of Deaths,49729.0
20854,SC,2019,September,Heroin (T40.1),205.0
20855,SC,2019,September,Percent with drugs specified,98.3739837398374
20856,SC,2020,April,Psychostimulants with abuse potential (T43.6),425.0
20857,SC,2020,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",906.0
20858,SC,2020,April,Number of Deaths,51454.0
20859,SC,2020,April,Heroin (T40.1),226.0
20860,SC,2020,April,Methadone (T40.3),32.0
20861,SC,2020,April,"Opioids (T40.0-T40.4,T40.6)",995.0
20862,SC,2020,April,Cocaine (T40.5),288.0
20863,SC,2020,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",382.0
20864,SC,2020,April,Percent with drugs specified,98.9121989121989
20865,SC,2020,April,Natural & semi-synthetic opioids (T40.2),360.0
20866,SC,2020,April,Number of Drug Overdose Deaths,1287.0
20867,SC,2020,April,"Synthetic opioids, excl. methadone (T40.4)",712.0
20868,SC,2020,February,Cocaine (T40.5),259.0
20869,SC,2020,February,Number of Deaths,50500.0
20870,SC,2020,February,Psychostimulants with abuse potential (T43.6),364.0
20871,SC,2020,February,Methadone (T40.3),29.0
20872,SC,2020,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",370.0
20873,SC,2020,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",807.0
20874,SC,2020,February,Percent with drugs specified,99.14529914529908
20875,SC,2020,February,"Synthetic opioids, excl. methadone (T40.4)",604.0
20876,SC,2020,February,Number of Drug Overdose Deaths,1170.0
20877,SC,2020,February,Heroin (T40.1),215.0
20878,SC,2020,February,"Opioids (T40.0-T40.4,T40.6)",901.0
20879,SC,2020,February,Natural & semi-synthetic opioids (T40.2),350.0
20880,SC,2020,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",359.0
20881,SC,2020,January,Psychostimulants with abuse potential (T43.6),346.0
20882,SC,2020,January,"Opioids (T40.0-T40.4,T40.6)",887.0
20883,SC,2020,January,Cocaine (T40.5),238.0
20884,SC,2020,January,Percent with drugs specified,99.12739965095993
20885,SC,2020,January,Methadone (T40.3),29.0
20886,SC,2020,January,Number of Deaths,50257.0
20887,SC,2020,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",794.0
20888,SC,2020,January,Natural & semi-synthetic opioids (T40.2),339.0
20889,SC,2020,January,Heroin (T40.1),209.0
20890,SC,2020,January,"Synthetic opioids, excl. methadone (T40.4)",592.0
20891,SC,2020,January,Number of Drug Overdose Deaths,1146.0
20892,SC,2020,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",378.0
20893,SC,2020,March,Psychostimulants with abuse potential (T43.6),389.0
20894,SC,2020,March,Methadone (T40.3),31.0
20895,SC,2020,March,"Synthetic opioids, excl. methadone (T40.4)",653.0
20896,SC,2020,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",852.0
20897,SC,2020,March,Percent with drugs specified,98.86455798864559
20898,SC,2020,March,"Opioids (T40.0-T40.4,T40.6)",945.0
20899,SC,2020,March,Cocaine (T40.5),279.0
20900,SC,2020,March,Number of Deaths,50856.0
20901,SC,2020,March,Natural & semi-synthetic opioids (T40.2),357.0
20902,SC,2020,March,Number of Drug Overdose Deaths,1233.0
20903,SC,2020,March,Heroin (T40.1),227.0
20904,SD,2016,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
20905,SD,2016,April,Cocaine (T40.5),
20906,SD,2016,April,Number of Drug Overdose Deaths,70.0
20907,SD,2016,April,Psychostimulants with abuse potential (T43.6),
20908,SD,2016,April,Number of Deaths,7847.0
20909,SD,2016,April,Methadone (T40.3),
20910,SD,2016,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
20911,SD,2016,April,Heroin (T40.1),
20912,SD,2016,April,"Opioids (T40.0-T40.4,T40.6)",
20913,SD,2016,April,Natural & semi-synthetic opioids (T40.2),
20914,SD,2016,April,Percent with drugs specified,85.71428571428571
20915,SD,2016,April,"Synthetic opioids, excl. methadone (T40.4)",
20916,SD,2016,August,Heroin (T40.1),
20917,SD,2016,August,Methadone (T40.3),
20918,SD,2016,August,Psychostimulants with abuse potential (T43.6),15.0
20919,SD,2016,August,Percent with drugs specified,90.7692307692308
20920,SD,2016,August,Number of Deaths,7869.0
20921,SD,2016,August,"Opioids (T40.0-T40.4,T40.6)",40.0
20922,SD,2016,August,Cocaine (T40.5),
20923,SD,2016,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",24.0
20924,SD,2016,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",33.0
20925,SD,2016,August,"Synthetic opioids, excl. methadone (T40.4)",13.0
20926,SD,2016,August,Natural & semi-synthetic opioids (T40.2),20.0
20927,SD,2016,August,Number of Drug Overdose Deaths,65.0
20928,SD,2016,December,Number of Drug Overdose Deaths,69.0
20929,SD,2016,December,Natural & semi-synthetic opioids (T40.2),27.0
20930,SD,2016,December,"Opioids (T40.0-T40.4,T40.6)",41.0
20931,SD,2016,December,Number of Deaths,7945.0
20932,SD,2016,December,Heroin (T40.1),
20933,SD,2016,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",34.0
20934,SD,2016,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29.0
20935,SD,2016,December,Cocaine (T40.5),
20936,SD,2016,December,Psychostimulants with abuse potential (T43.6),19.0
20937,SD,2016,December,Methadone (T40.3),
20938,SD,2016,December,"Synthetic opioids, excl. methadone (T40.4)",11.0
20939,SD,2016,December,Percent with drugs specified,95.6521739130435
20940,SD,2016,February,Number of Drug Overdose Deaths,65.0
20941,SD,2016,February,Psychostimulants with abuse potential (T43.6),
20942,SD,2016,February,Number of Deaths,7812.0
20943,SD,2016,February,"Synthetic opioids, excl. methadone (T40.4)",
20944,SD,2016,February,Cocaine (T40.5),
20945,SD,2016,February,"Opioids (T40.0-T40.4,T40.6)",
20946,SD,2016,February,Natural & semi-synthetic opioids (T40.2),
20947,SD,2016,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
20948,SD,2016,February,Percent with drugs specified,84.6153846153846
20949,SD,2016,February,Methadone (T40.3),
20950,SD,2016,February,Heroin (T40.1),
20951,SD,2016,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
20952,SD,2016,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
20953,SD,2016,January,Natural & semi-synthetic opioids (T40.2),
20954,SD,2016,January,"Synthetic opioids, excl. methadone (T40.4)",
20955,SD,2016,January,Methadone (T40.3),
20956,SD,2016,January,Number of Deaths,7793.0
20957,SD,2016,January,Number of Drug Overdose Deaths,63.0
20958,SD,2016,January,Percent with drugs specified,82.5396825396825
20959,SD,2016,January,"Opioids (T40.0-T40.4,T40.6)",
20960,SD,2016,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
20961,SD,2016,January,Heroin (T40.1),
20962,SD,2016,January,Cocaine (T40.5),
20963,SD,2016,January,Psychostimulants with abuse potential (T43.6),
20964,SD,2016,July,Psychostimulants with abuse potential (T43.6),
20965,SD,2016,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
20966,SD,2016,July,Methadone (T40.3),
20967,SD,2016,July,"Opioids (T40.0-T40.4,T40.6)",
20968,SD,2016,July,Cocaine (T40.5),
20969,SD,2016,July,Heroin (T40.1),
20970,SD,2016,July,Percent with drugs specified,88.88888888888891
20971,SD,2016,July,Number of Deaths,7843.0
20972,SD,2016,July,Natural & semi-synthetic opioids (T40.2),
20973,SD,2016,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
20974,SD,2016,July,"Synthetic opioids, excl. methadone (T40.4)",
20975,SD,2016,July,Number of Drug Overdose Deaths,63.0
20976,SD,2016,June,Cocaine (T40.5),
20977,SD,2016,June,"Opioids (T40.0-T40.4,T40.6)",
20978,SD,2016,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
20979,SD,2016,June,Psychostimulants with abuse potential (T43.6),
20980,SD,2016,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
20981,SD,2016,June,"Synthetic opioids, excl. methadone (T40.4)",
20982,SD,2016,June,Methadone (T40.3),
20983,SD,2016,June,Number of Drug Overdose Deaths,68.0
20984,SD,2016,June,Number of Deaths,7856.0
20985,SD,2016,June,Percent with drugs specified,88.2352941176471
20986,SD,2016,June,Natural & semi-synthetic opioids (T40.2),
20987,SD,2016,June,Heroin (T40.1),
20988,SD,2016,March,"Opioids (T40.0-T40.4,T40.6)",
20989,SD,2016,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
20990,SD,2016,March,Methadone (T40.3),
20991,SD,2016,March,Natural & semi-synthetic opioids (T40.2),
20992,SD,2016,March,Psychostimulants with abuse potential (T43.6),
20993,SD,2016,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
20994,SD,2016,March,"Synthetic opioids, excl. methadone (T40.4)",
20995,SD,2016,March,Cocaine (T40.5),
20996,SD,2016,March,Percent with drugs specified,86.3636363636364
20997,SD,2016,March,Number of Deaths,7799.0
20998,SD,2016,March,Number of Drug Overdose Deaths,66.0
20999,SD,2016,March,Heroin (T40.1),
21000,SD,2016,May,Cocaine (T40.5),
21001,SD,2016,May,"Opioids (T40.0-T40.4,T40.6)",
21002,SD,2016,May,"Synthetic opioids, excl. methadone (T40.4)",
21003,SD,2016,May,Methadone (T40.3),
21004,SD,2016,May,Psychostimulants with abuse potential (T43.6),
21005,SD,2016,May,Percent with drugs specified,85.71428571428571
21006,SD,2016,May,Number of Deaths,7862.0
21007,SD,2016,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
21008,SD,2016,May,Natural & semi-synthetic opioids (T40.2),
21009,SD,2016,May,Heroin (T40.1),
21010,SD,2016,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
21011,SD,2016,May,Number of Drug Overdose Deaths,70.0
21012,SD,2016,November,Number of Deaths,7904.0
21013,SD,2016,November,Natural & semi-synthetic opioids (T40.2),27.0
21014,SD,2016,November,Heroin (T40.1),
21015,SD,2016,November,Percent with drugs specified,92.95774647887319
21016,SD,2016,November,Number of Drug Overdose Deaths,71.0
21017,SD,2016,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29.0
21018,SD,2016,November,Psychostimulants with abuse potential (T43.6),17.0
21019,SD,2016,November,"Synthetic opioids, excl. methadone (T40.4)",10.0
21020,SD,2016,November,"Opioids (T40.0-T40.4,T40.6)",42.0
21021,SD,2016,November,Methadone (T40.3),
21022,SD,2016,November,Cocaine (T40.5),
21023,SD,2016,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",34.0
21024,SD,2016,October,Number of Deaths,7824.0
21025,SD,2016,October,Percent with drugs specified,89.8550724637681
21026,SD,2016,October,Natural & semi-synthetic opioids (T40.2),
21027,SD,2016,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",
21028,SD,2016,October,Psychostimulants with abuse potential (T43.6),
21029,SD,2016,October,Methadone (T40.3),
21030,SD,2016,October,Number of Drug Overdose Deaths,69.0
21031,SD,2016,October,Heroin (T40.1),
21032,SD,2016,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
21033,SD,2016,October,"Opioids (T40.0-T40.4,T40.6)",
21034,SD,2016,October,"Synthetic opioids, excl. methadone (T40.4)",
21035,SD,2016,October,Cocaine (T40.5),
21036,SD,2016,September,Psychostimulants with abuse potential (T43.6),15.0
21037,SD,2016,September,Natural & semi-synthetic opioids (T40.2),23.0
21038,SD,2016,September,Number of Deaths,7808.0
21039,SD,2016,September,"Synthetic opioids, excl. methadone (T40.4)",13.0
21040,SD,2016,September,"Opioids (T40.0-T40.4,T40.6)",42.0
21041,SD,2016,September,Methadone (T40.3),
21042,SD,2016,September,Percent with drugs specified,90.0
21043,SD,2016,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",26.0
21044,SD,2016,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",34.0
21045,SD,2016,September,Heroin (T40.1),
21046,SD,2016,September,Number of Drug Overdose Deaths,70.0
21047,SD,2016,September,Cocaine (T40.5),
21048,SD,2017,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",26.0
21049,SD,2017,April,Natural & semi-synthetic opioids (T40.2),24.0
21050,SD,2017,April,Psychostimulants with abuse potential (T43.6),20.0
21051,SD,2017,April,"Synthetic opioids, excl. methadone (T40.4)",13.0
21052,SD,2017,April,"Opioids (T40.0-T40.4,T40.6)",42.0
21053,SD,2017,April,Percent with drugs specified,95.7142857142857
21054,SD,2017,April,Number of Deaths,8157.0
21055,SD,2017,April,Methadone (T40.3),
21056,SD,2017,April,Heroin (T40.1),10.0
21057,SD,2017,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",32.0
21058,SD,2017,April,Number of Drug Overdose Deaths,70.0
21059,SD,2017,April,Cocaine (T40.5),
21060,SD,2017,August,Heroin (T40.1),10.0
21061,SD,2017,August,Number of Drug Overdose Deaths,76.0
21062,SD,2017,August,"Synthetic opioids, excl. methadone (T40.4)",10.0
21063,SD,2017,August,"Opioids (T40.0-T40.4,T40.6)",38.0
21064,SD,2017,August,Number of Deaths,8155.0
21065,SD,2017,August,Methadone (T40.3),
21066,SD,2017,August,Natural & semi-synthetic opioids (T40.2),20.0
21067,SD,2017,August,Cocaine (T40.5),
21068,SD,2017,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",22.0
21069,SD,2017,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",29.0
21070,SD,2017,August,Psychostimulants with abuse potential (T43.6),28.0
21071,SD,2017,August,Percent with drugs specified,96.05263157894741
21072,SD,2017,December,"Opioids (T40.0-T40.4,T40.6)",37.0
21073,SD,2017,December,"Synthetic opioids, excl. methadone (T40.4)",13.0
21074,SD,2017,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",17.0
21075,SD,2017,December,Percent with drugs specified,97.3333333333333
21076,SD,2017,December,Natural & semi-synthetic opioids (T40.2),15.0
21077,SD,2017,December,Number of Deaths,8140.0
21078,SD,2017,December,Psychostimulants with abuse potential (T43.6),25.0
21079,SD,2017,December,Heroin (T40.1),10.0
21080,SD,2017,December,Methadone (T40.3),
21081,SD,2017,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",29.0
21082,SD,2017,December,Cocaine (T40.5),
21083,SD,2017,December,Number of Drug Overdose Deaths,75.0
21084,SD,2017,February,Natural & semi-synthetic opioids (T40.2),26.0
21085,SD,2017,February,Percent with drugs specified,93.2432432432432
21086,SD,2017,February,Psychostimulants with abuse potential (T43.6),20.0
21087,SD,2017,February,Number of Deaths,8136.0
21088,SD,2017,February,Number of Drug Overdose Deaths,74.0
21089,SD,2017,February,Methadone (T40.3),
21090,SD,2017,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",29.0
21091,SD,2017,February,Heroin (T40.1),
21092,SD,2017,February,"Synthetic opioids, excl. methadone (T40.4)",12.0
21093,SD,2017,February,"Opioids (T40.0-T40.4,T40.6)",44.0
21094,SD,2017,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",35.0
21095,SD,2017,February,Cocaine (T40.5),
21096,SD,2017,January,Number of Deaths,8046.0
21097,SD,2017,January,Psychostimulants with abuse potential (T43.6),20.0
21098,SD,2017,January,Methadone (T40.3),
21099,SD,2017,January,Number of Drug Overdose Deaths,75.0
21100,SD,2017,January,Natural & semi-synthetic opioids (T40.2),27.0
21101,SD,2017,January,Percent with drugs specified,93.3333333333333
21102,SD,2017,January,"Synthetic opioids, excl. methadone (T40.4)",14.0
21103,SD,2017,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",30.0
21104,SD,2017,January,Heroin (T40.1),
21105,SD,2017,January,"Opioids (T40.0-T40.4,T40.6)",47.0
21106,SD,2017,January,Cocaine (T40.5),
21107,SD,2017,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",38.0
21108,SD,2017,July,Heroin (T40.1),
21109,SD,2017,July,Number of Drug Overdose Deaths,75.0
21110,SD,2017,July,"Opioids (T40.0-T40.4,T40.6)",37.0
21111,SD,2017,July,Number of Deaths,8153.0
21112,SD,2017,July,Natural & semi-synthetic opioids (T40.2),20.0
21113,SD,2017,July,"Synthetic opioids, excl. methadone (T40.4)",10.0
21114,SD,2017,July,Cocaine (T40.5),
21115,SD,2017,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",29.0
21116,SD,2017,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",22.0
21117,SD,2017,July,Psychostimulants with abuse potential (T43.6),26.0
21118,SD,2017,July,Percent with drugs specified,96.0
21119,SD,2017,July,Methadone (T40.3),
21120,SD,2017,June,"Synthetic opioids, excl. methadone (T40.4)",11.0
21121,SD,2017,June,Number of Deaths,8188.0
21122,SD,2017,June,Heroin (T40.1),10.0
21123,SD,2017,June,Psychostimulants with abuse potential (T43.6),26.0
21124,SD,2017,June,"Opioids (T40.0-T40.4,T40.6)",40.0
21125,SD,2017,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",24.0
21126,SD,2017,June,Number of Drug Overdose Deaths,75.0
21127,SD,2017,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",31.0
21128,SD,2017,June,Percent with drugs specified,96.0
21129,SD,2017,June,Methadone (T40.3),
21130,SD,2017,June,Cocaine (T40.5),
21131,SD,2017,June,Natural & semi-synthetic opioids (T40.2),22.0
21132,SD,2017,March,Natural & semi-synthetic opioids (T40.2),23.0
21133,SD,2017,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",26.0
21134,SD,2017,March,Psychostimulants with abuse potential (T43.6),20.0
21135,SD,2017,March,Number of Deaths,8192.0
21136,SD,2017,March,Number of Drug Overdose Deaths,70.0
21137,SD,2017,March,"Synthetic opioids, excl. methadone (T40.4)",13.0
21138,SD,2017,March,"Opioids (T40.0-T40.4,T40.6)",43.0
21139,SD,2017,March,Methadone (T40.3),
21140,SD,2017,March,Cocaine (T40.5),
21141,SD,2017,March,Heroin (T40.1),10.0
21142,SD,2017,March,Percent with drugs specified,94.2857142857143
21143,SD,2017,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",33.0
21144,SD,2017,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",24.0
21145,SD,2017,May,"Synthetic opioids, excl. methadone (T40.4)",14.0
21146,SD,2017,May,Number of Deaths,8170.0
21147,SD,2017,May,Percent with drugs specified,96.0
21148,SD,2017,May,Psychostimulants with abuse potential (T43.6),25.0
21149,SD,2017,May,Heroin (T40.1),
21150,SD,2017,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",32.0
21151,SD,2017,May,"Opioids (T40.0-T40.4,T40.6)",41.0
21152,SD,2017,May,Methadone (T40.3),
21153,SD,2017,May,Number of Drug Overdose Deaths,75.0
21154,SD,2017,May,Cocaine (T40.5),
21155,SD,2017,May,Natural & semi-synthetic opioids (T40.2),22.0
21156,SD,2017,November,"Opioids (T40.0-T40.4,T40.6)",39.0
21157,SD,2017,November,"Synthetic opioids, excl. methadone (T40.4)",14.0
21158,SD,2017,November,Percent with drugs specified,97.36842105263159
21159,SD,2017,November,Methadone (T40.3),
21160,SD,2017,November,Number of Deaths,8203.0
21161,SD,2017,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",19.0
21162,SD,2017,November,Number of Drug Overdose Deaths,76.0
21163,SD,2017,November,Natural & semi-synthetic opioids (T40.2),17.0
21164,SD,2017,November,Heroin (T40.1),10.0
21165,SD,2017,November,Psychostimulants with abuse potential (T43.6),26.0
21166,SD,2017,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",31.0
21167,SD,2017,November,Cocaine (T40.5),
21168,SD,2017,October,Percent with drugs specified,97.3333333333333
21169,SD,2017,October,Methadone (T40.3),
21170,SD,2017,October,Heroin (T40.1),10.0
21171,SD,2017,October,Number of Drug Overdose Deaths,75.0
21172,SD,2017,October,Number of Deaths,8207.0
21173,SD,2017,October,"Synthetic opioids, excl. methadone (T40.4)",12.0
21174,SD,2017,October,Cocaine (T40.5),
21175,SD,2017,October,"Opioids (T40.0-T40.4,T40.6)",37.0
21176,SD,2017,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",29.0
21177,SD,2017,October,Natural & semi-synthetic opioids (T40.2),17.0
21178,SD,2017,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",19.0
21179,SD,2017,October,Psychostimulants with abuse potential (T43.6),28.0
21180,SD,2017,September,Methadone (T40.3),
21181,SD,2017,September,Heroin (T40.1),
21182,SD,2017,September,Number of Deaths,8154.0
21183,SD,2017,September,Number of Drug Overdose Deaths,75.0
21184,SD,2017,September,"Synthetic opioids, excl. methadone (T40.4)",10.0
21185,SD,2017,September,"Opioids (T40.0-T40.4,T40.6)",37.0
21186,SD,2017,September,Percent with drugs specified,97.3333333333333
21187,SD,2017,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",29.0
21188,SD,2017,September,Natural & semi-synthetic opioids (T40.2),19.0
21189,SD,2017,September,Cocaine (T40.5),
21190,SD,2017,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",21.0
21191,SD,2017,September,Psychostimulants with abuse potential (T43.6),29.0
21192,SD,2018,April,Number of Deaths,8015.0
21193,SD,2018,April,"Synthetic opioids, excl. methadone (T40.4)",13.0
21194,SD,2018,April,Natural & semi-synthetic opioids (T40.2),11.0
