State,Year,Month,Drug Name,Death Count
US,2019,January,Heroin ,15090
US,2019,January,Methadone,3028
US,2019,January,Opioids ,46998
US,2019,January,Prescription Opioids,100016
US,2019,February,Cocaine ,14720
US,2019,February,Heroin ,15060
US,2019,February,Methadone,3015
US,2019,February,Opioids ,47027
US,2019,February,Prescription Opioids,99973
US,2019,March,Cocaine ,14678
US,2019,March,Heroin ,15003
US,2019,March,Methadone,2937
US,2019,March,Opioids ,47172
US,2019,March,Prescription Opioids,100252
US,2019,April,Cocaine ,14660
US,2019,April,Heroin ,14907
US,2019,April,Methadone,2892
US,2019,April,Opioids ,47174
US,2019,April,Prescription Opioids,100262
US,2019,May,Cocaine ,14654
US,2019,May,Heroin ,14802
US,2019,May,Methadone,2858
US,2019,May,Opioids ,47211
US,2019,May,Prescription Opioids,100275
US,2019,June,Cocaine ,14633
US,2019,June,Heroin ,14646
US,2019,June,Methadone,2814
US,2019,June,Opioids ,47251
US,2019,June,Prescription Opioids,100299
US,2019,July,Cocaine ,14725
US,2019,July,Heroin ,14542
US,2019,July,Methadone,2802
US,2019,July,Opioids ,47507
US,2019,July,Prescription Opioids,101018
US,2019,August,Cocaine ,14892
US,2019,August,Heroin ,14420
US,2019,August,Methadone,2796
US,2019,August,Opioids ,47820
US,2019,August,Prescription Opioids,101794
US,2019,September,Cocaine ,15075
US,2019,September,Heroin ,14301
US,2019,September,Methadone,2760
US,2019,September,Opioids ,48197
US,2019,September,Prescription Opioids,102783
US,2019,October,Cocaine ,15350
US,2019,October,Heroin ,14196
US,2019,October,Methadone,2741
US,2019,October,Opioids ,48733
US,2019,October,Prescription Opioids,104177
US,2019,November,Cocaine ,15725
US,2019,November,Heroin ,14270
US,2019,November,Methadone,2746
US,2019,November,Opioids ,49582
US,2019,November,Prescription Opioids,106183
US,2019,December,Cocaine ,16055
US,2019,December,Heroin ,14151
US,2019,December,Methadone,2763
US,2019,December,Opioids ,50312
US,2019,December,Prescription Opioids,107956
UT,2016,January,Cocaine ,46
UT,2016,January,Heroin ,130
UT,2016,January,Methadone,45
UT,2016,January,Opioids ,473
UT,2016,January,Prescription Opioids,1313
UT,2016,February,Cocaine ,48
UT,2016,February,Heroin ,139
UT,2016,February,Methadone,44
UT,2016,February,Opioids ,490
UT,2016,February,Prescription Opioids,1355
UT,2016,March,Cocaine ,47
UT,2016,March,Heroin ,146
UT,2016,March,Methadone,45
UT,2016,March,Opioids ,505
UT,2016,March,Prescription Opioids,1375
UT,2016,April,Cocaine ,48
UT,2016,April,Heroin ,152
UT,2016,April,Methadone,50
UT,2016,April,Opioids ,501
UT,2016,April,Prescription Opioids,1348
UT,2016,May,Cocaine ,51
UT,2016,May,Heroin ,155
UT,2016,May,Methadone,51
UT,2016,May,Opioids ,509
UT,2016,May,Prescription Opioids,1352
UT,2016,June,Cocaine ,50
UT,2016,June,Heroin ,153
UT,2016,June,Methadone,51
UT,2016,June,Opioids ,512
UT,2016,June,Prescription Opioids,1341
UT,2016,July,Cocaine ,55
UT,2016,July,Heroin ,164
UT,2016,July,Methadone,49
UT,2016,July,Opioids ,514
UT,2016,July,Prescription Opioids,1328
UT,2016,August,Cocaine ,53
UT,2016,August,Heroin ,165
UT,2016,August,Methadone,46
UT,2016,August,Opioids ,521
UT,2016,August,Prescription Opioids,1338
UT,2016,September,Cocaine ,55
UT,2016,September,Heroin ,161
UT,2016,September,Methadone,43
UT,2016,September,Opioids ,506
UT,2016,September,Prescription Opioids,1286
UT,2016,October,Cocaine ,58
UT,2016,October,Heroin ,168
UT,2016,October,Methadone,46
UT,2016,October,Opioids ,503
UT,2016,October,Prescription Opioids,1262
UT,2016,November,Cocaine ,53
UT,2016,November,Heroin ,165
UT,2016,November,Methadone,48
UT,2016,November,Opioids ,496
UT,2016,November,Prescription Opioids,1248
UT,2016,December,Cocaine ,50
UT,2016,December,Heroin ,166
UT,2016,December,Methadone,43
UT,2016,December,Opioids ,475
UT,2016,December,Prescription Opioids,1172
UT,2017,January,Cocaine ,50
UT,2017,January,Heroin ,170
UT,2017,January,Methadone,40
UT,2017,January,Opioids ,466
UT,2017,January,Prescription Opioids,1131
UT,2017,February,Cocaine ,48
UT,2017,February,Heroin ,166
UT,2017,February,Methadone,46
UT,2017,February,Opioids ,467
UT,2017,February,Prescription Opioids,1121
UT,2017,March,Cocaine ,43
UT,2017,March,Heroin ,155
UT,2017,March,Methadone,42
UT,2017,March,Opioids ,449
UT,2017,March,Prescription Opioids,1079
UT,2017,April,Cocaine ,47
UT,2017,April,Heroin ,153
UT,2017,April,Methadone,39
UT,2017,April,Opioids ,449
UT,2017,April,Prescription Opioids,1076
UT,2017,May,Cocaine ,41
UT,2017,May,Heroin ,147
UT,2017,May,Methadone,40
UT,2017,May,Opioids ,437
UT,2017,May,Prescription Opioids,1044
UT,2017,June,Cocaine ,42
UT,2017,June,Heroin ,150
UT,2017,June,Methadone,43
UT,2017,June,Opioids ,437
UT,2017,June,Prescription Opioids,1029
UT,2017,July,Cocaine ,43
UT,2017,July,Heroin ,139
UT,2017,July,Methadone,45
UT,2017,July,Opioids ,439
UT,2017,July,Prescription Opioids,1048
UT,2017,August,Cocaine ,47
UT,2017,August,Heroin ,141
UT,2017,August,Methadone,43
UT,2017,August,Opioids ,430
UT,2017,August,Prescription Opioids,1008
UT,2017,September,Cocaine ,45
UT,2017,September,Heroin ,144
UT,2017,September,Methadone,42
UT,2017,September,Opioids ,432
UT,2017,September,Prescription Opioids,1010
UT,2017,October,Cocaine ,43
UT,2017,October,Heroin ,139
UT,2017,October,Methadone,44
UT,2017,October,Opioids ,430
UT,2017,October,Prescription Opioids,999
UT,2017,November,Cocaine ,48
UT,2017,November,Heroin ,142
UT,2017,November,Methadone,44
UT,2017,November,Opioids ,440
UT,2017,November,Prescription Opioids,1025
UT,2017,December,Cocaine ,51
UT,2017,December,Heroin ,148
UT,2017,December,Methadone,47
UT,2017,December,Opioids ,456
UT,2017,December,Prescription Opioids,1078
UT,2018,January,Cocaine ,48
UT,2018,January,Heroin ,142
UT,2018,January,Methadone,52
UT,2018,January,Opioids ,451
UT,2018,January,Prescription Opioids,1073
UT,2018,February,Cocaine ,49
UT,2018,February,Heroin ,143
UT,2018,February,Methadone,49
UT,2018,February,Opioids ,447
UT,2018,February,Prescription Opioids,1060
UT,2018,March,Cocaine ,51
UT,2018,March,Heroin ,141
UT,2018,March,Methadone,52
UT,2018,March,Opioids ,454
UT,2018,March,Prescription Opioids,1075
UT,2018,April,Cocaine ,50
UT,2018,April,Heroin ,145
UT,2018,April,Methadone,56
UT,2018,April,Opioids ,459
UT,2018,April,Prescription Opioids,1064
UT,2018,May,Cocaine ,58
UT,2018,May,Heroin ,158
UT,2018,May,Methadone,52
UT,2018,May,Opioids ,478
UT,2018,May,Prescription Opioids,1109
UT,2018,June,Cocaine ,60
UT,2018,June,Heroin ,160
UT,2018,June,Methadone,51
UT,2018,June,Opioids ,473
UT,2018,June,Prescription Opioids,1107
UT,2018,July,Cocaine ,54
UT,2018,July,Heroin ,167
UT,2018,July,Methadone,47
UT,2018,July,Opioids ,472
UT,2018,July,Prescription Opioids,1095
UT,2018,August,Cocaine ,54
UT,2018,August,Heroin ,170
UT,2018,August,Methadone,48
UT,2018,August,Opioids ,480
UT,2018,August,Prescription Opioids,1127
UT,2018,September,Cocaine ,56
UT,2018,September,Heroin ,168
UT,2018,September,Methadone,47
UT,2018,September,Opioids ,470
UT,2018,September,Prescription Opioids,1104
UT,2018,October,Cocaine ,56
UT,2018,October,Heroin ,164
UT,2018,October,Methadone,42
UT,2018,October,Opioids ,465
UT,2018,October,Prescription Opioids,1091
UT,2018,November,Cocaine ,54
UT,2018,November,Heroin ,163
UT,2018,November,Methadone,41
UT,2018,November,Opioids ,451
UT,2018,November,Prescription Opioids,1055
UT,2018,December,Cocaine ,50
UT,2018,December,Heroin ,156
UT,2018,December,Methadone,38
UT,2018,December,Opioids ,439
UT,2018,December,Prescription Opioids,1031
UT,2019,January,Cocaine ,54
UT,2019,January,Heroin ,157
UT,2019,January,Methadone,38
UT,2019,January,Opioids ,440
UT,2019,January,Prescription Opioids,1037
UT,2019,February,Cocaine ,54
UT,2019,February,Heroin ,150
UT,2019,February,Methadone,37
UT,2019,February,Opioids ,433
UT,2019,February,Prescription Opioids,1030
UT,2019,March,Cocaine ,55
UT,2019,March,Heroin ,154
UT,2019,March,Methadone,35
UT,2019,March,Opioids ,428
UT,2019,March,Prescription Opioids,1015
UT,2019,April,Cocaine ,53
UT,2019,April,Heroin ,148
UT,2019,April,Methadone,31
UT,2019,April,Opioids ,414
UT,2019,April,Prescription Opioids,1004
UT,2019,May,Cocaine ,47
UT,2019,May,Heroin ,135
UT,2019,May,Methadone,31
UT,2019,May,Opioids ,394
UT,2019,May,Prescription Opioids,963
UT,2019,June,Cocaine ,42
UT,2019,June,Heroin ,135
UT,2019,June,Methadone,31
UT,2019,June,Opioids ,392
UT,2019,June,Prescription Opioids,959
UT,2019,July,Cocaine ,47
UT,2019,July,Heroin ,137
UT,2019,July,Methadone,31
UT,2019,July,Opioids ,393
UT,2019,July,Prescription Opioids,963
UT,2019,August,Cocaine ,45
UT,2019,August,Heroin ,133
UT,2019,August,Methadone,29
UT,2019,August,Opioids ,376
UT,2019,August,Prescription Opioids,923
UT,2019,September,Cocaine ,46
UT,2019,September,Heroin ,131
UT,2019,September,Methadone,29
UT,2019,September,Opioids ,378
UT,2019,September,Prescription Opioids,937
UT,2019,October,Cocaine ,43
UT,2019,October,Heroin ,135
UT,2019,October,Methadone,31
UT,2019,October,Opioids ,379
UT,2019,October,Prescription Opioids,931
UT,2019,November,Cocaine ,43
UT,2019,November,Heroin ,136
UT,2019,November,Methadone,29
UT,2019,November,Opioids ,391
UT,2019,November,Prescription Opioids,951
UT,2019,December,Cocaine ,41
UT,2019,December,Heroin ,141
UT,2019,December,Methadone,30
UT,2019,December,Opioids ,400
UT,2019,December,Prescription Opioids,960
VA,2016,January,Cocaine ,168
VA,2016,January,Heroin ,339
VA,2016,January,Methadone,73
VA,2016,January,Opioids ,804
VA,2016,January,Prescription Opioids,1399
VA,2016,February,Cocaine ,179
VA,2016,February,Heroin ,353
VA,2016,February,Methadone,78
VA,2016,February,Opioids ,855
VA,2016,February,Prescription Opioids,1527
VA,2016,March,Cocaine ,202
VA,2016,March,Heroin ,374
VA,2016,March,Methadone,79
VA,2016,March,Opioids ,902
VA,2016,March,Prescription Opioids,1635
VA,2016,April,Cocaine ,213
VA,2016,April,Heroin ,379
VA,2016,April,Methadone,78
VA,2016,April,Opioids ,926
VA,2016,April,Prescription Opioids,1717
VA,2016,May,Cocaine ,222
VA,2016,May,Heroin ,386
VA,2016,May,Methadone,77
VA,2016,May,Opioids ,951
VA,2016,May,Prescription Opioids,1801
VA,2016,June,Cocaine ,224
VA,2016,June,Heroin ,392
VA,2016,June,Methadone,79
VA,2016,June,Opioids ,976
VA,2016,June,Prescription Opioids,1877
VA,2016,July,Cocaine ,237
VA,2016,July,Heroin ,397
VA,2016,July,Methadone,80
VA,2016,July,Opioids ,994
VA,2016,July,Prescription Opioids,1935
VA,2016,August,Cocaine ,239
VA,2016,August,Heroin ,400
VA,2016,August,Methadone,77
VA,2016,August,Opioids ,1009
VA,2016,August,Prescription Opioids,1997
VA,2016,September,Cocaine ,243
VA,2016,September,Heroin ,398
VA,2016,September,Methadone,84
VA,2016,September,Opioids ,1028
VA,2016,September,Prescription Opioids,2076
VA,2016,October,Cocaine ,246
VA,2016,October,Heroin ,399
VA,2016,October,Methadone,87
VA,2016,October,Opioids ,1056
VA,2016,October,Prescription Opioids,2161
VA,2016,November,Cocaine ,251
VA,2016,November,Heroin ,419
VA,2016,November,Methadone,83
VA,2016,November,Opioids ,1097
VA,2016,November,Prescription Opioids,2257
VA,2016,December,Cocaine ,257
VA,2016,December,Heroin ,439
VA,2016,December,Methadone,77
VA,2016,December,Opioids ,1117
VA,2016,December,Prescription Opioids,2310
VA,2017,January,Cocaine ,264
VA,2017,January,Heroin ,454
VA,2017,January,Methadone,71
VA,2017,January,Opioids ,1148
VA,2017,January,Prescription Opioids,2390
VA,2017,February,Cocaine ,273
VA,2017,February,Heroin ,460
VA,2017,February,Methadone,67
VA,2017,February,Opioids ,1151
VA,2017,February,Prescription Opioids,2409
VA,2017,March,Cocaine ,264
VA,2017,March,Heroin ,456
VA,2017,March,Methadone,67
VA,2017,March,Opioids ,1140
VA,2017,March,Prescription Opioids,2386
VA,2017,April,Cocaine ,272
VA,2017,April,Heroin ,460
VA,2017,April,Methadone,68
VA,2017,April,Opioids ,1146
VA,2017,April,Prescription Opioids,2403
VA,2017,May,Cocaine ,271
VA,2017,May,Heroin ,464
VA,2017,May,Methadone,69
VA,2017,May,Opioids ,1146
VA,2017,May,Prescription Opioids,2397
VA,2017,June,Cocaine ,294
VA,2017,June,Heroin ,483
VA,2017,June,Methadone,65
VA,2017,June,Opioids ,1150
VA,2017,June,Prescription Opioids,2402
VA,2017,July,Cocaine ,301
VA,2017,July,Heroin ,506
VA,2017,July,Methadone,69
VA,2017,July,Opioids ,1170
VA,2017,July,Prescription Opioids,2466
VA,2017,August,Cocaine ,307
VA,2017,August,Heroin ,524
VA,2017,August,Methadone,72
VA,2017,August,Opioids ,1190
VA,2017,August,Prescription Opioids,2507
VA,2017,September,Cocaine ,314
VA,2017,September,Heroin ,534
VA,2017,September,Methadone,75
VA,2017,September,Opioids ,1188
VA,2017,September,Prescription Opioids,2501
VA,2017,October,Cocaine ,320
VA,2017,October,Heroin ,530
VA,2017,October,Methadone,74
VA,2017,October,Opioids ,1161
VA,2017,October,Prescription Opioids,2452
VA,2017,November,Cocaine ,324
VA,2017,November,Heroin ,526
VA,2017,November,Methadone,77
VA,2017,November,Opioids ,1169
VA,2017,November,Prescription Opioids,2489
VA,2017,December,Cocaine ,343
VA,2017,December,Heroin ,539
VA,2017,December,Methadone,79
VA,2017,December,Opioids ,1198
VA,2017,December,Prescription Opioids,2561
VA,2018,January,Cocaine ,344
VA,2018,January,Heroin ,529
VA,2018,January,Methadone,86
VA,2018,January,Opioids ,1180
VA,2018,January,Prescription Opioids,2543
VA,2018,February,Cocaine ,342
VA,2018,February,Heroin ,533
VA,2018,February,Methadone,87
VA,2018,February,Opioids ,1159
VA,2018,February,Prescription Opioids,2493
VA,2018,March,Cocaine ,360
VA,2018,March,Heroin ,540
VA,2018,March,Methadone,90
VA,2018,March,Opioids ,1162
VA,2018,March,Prescription Opioids,2504
VA,2018,April,Cocaine ,366
VA,2018,April,Heroin ,545
VA,2018,April,Methadone,89
VA,2018,April,Opioids ,1160
VA,2018,April,Prescription Opioids,2492
VA,2018,May,Cocaine ,386
VA,2018,May,Heroin ,546
VA,2018,May,Methadone,94
VA,2018,May,Opioids ,1172
VA,2018,May,Prescription Opioids,2528
VA,2018,June,Cocaine ,376
VA,2018,June,Heroin ,536
VA,2018,June,Methadone,104
VA,2018,June,Opioids ,1169
VA,2018,June,Prescription Opioids,2528
VA,2018,July,Cocaine ,377
VA,2018,July,Heroin ,524
VA,2018,July,Methadone,98
VA,2018,July,Opioids ,1167
VA,2018,July,Prescription Opioids,2503
VA,2018,August,Cocaine ,384
VA,2018,August,Heroin ,532
VA,2018,August,Methadone,99
VA,2018,August,Opioids ,1174
VA,2018,August,Prescription Opioids,2504
VA,2018,September,Cocaine ,399
VA,2018,September,Heroin ,542
VA,2018,September,Methadone,96
VA,2018,September,Opioids ,1208
VA,2018,September,Prescription Opioids,2541
VA,2018,October,Cocaine ,399
VA,2018,October,Heroin ,556
VA,2018,October,Methadone,94
VA,2018,October,Opioids ,1232
VA,2018,October,Prescription Opioids,2587
VA,2018,November,Cocaine ,414
VA,2018,November,Heroin ,564
VA,2018,November,Methadone,98
VA,2018,November,Opioids ,1228
VA,2018,November,Prescription Opioids,2560
VA,2018,December,Cocaine ,393
VA,2018,December,Heroin ,551
VA,2018,December,Methadone,96
VA,2018,December,Opioids ,1193
VA,2018,December,Prescription Opioids,2481
VA,2019,January,Cocaine ,398
VA,2019,January,Heroin ,571
VA,2019,January,Methadone,95
VA,2019,January,Opioids ,1223
VA,2019,January,Prescription Opioids,2526
VA,2019,February,Cocaine ,397
VA,2019,February,Heroin ,565
VA,2019,February,Methadone,96
VA,2019,February,Opioids ,1225
VA,2019,February,Prescription Opioids,2515
VA,2019,March,Cocaine ,391
VA,2019,March,Heroin ,562
VA,2019,March,Methadone,97
VA,2019,March,Opioids ,1230
VA,2019,March,Prescription Opioids,2502
VA,2019,April,Cocaine ,385
VA,2019,April,Heroin ,568
VA,2019,April,Methadone,99
VA,2019,April,Opioids ,1249
VA,2019,April,Prescription Opioids,2542
VA,2019,May,Cocaine ,373
VA,2019,May,Heroin ,577
VA,2019,May,Methadone,95
VA,2019,May,Opioids ,1255
VA,2019,May,Prescription Opioids,2545
VA,2019,June,Cocaine ,368
VA,2019,June,Heroin ,574
VA,2019,June,Methadone,89
VA,2019,June,Opioids ,1258
VA,2019,June,Prescription Opioids,2573
VA,2019,July,Cocaine ,362
VA,2019,July,Heroin ,563
VA,2019,July,Methadone,88
VA,2019,July,Opioids ,1234
VA,2019,July,Prescription Opioids,2536
VA,2019,August,Cocaine ,358
VA,2019,August,Heroin ,533
VA,2019,August,Methadone,84
VA,2019,August,Opioids ,1205
VA,2019,August,Prescription Opioids,2508
VA,2019,September,Cocaine ,362
VA,2019,September,Heroin ,534
VA,2019,September,Methadone,79
VA,2019,September,Opioids ,1184
VA,2019,September,Prescription Opioids,2506
VA,2019,October,Cocaine ,380
VA,2019,October,Heroin ,533
VA,2019,October,Methadone,83
VA,2019,October,Opioids ,1205
VA,2019,October,Prescription Opioids,2570
VA,2019,November,Cocaine ,388
VA,2019,November,Heroin ,532
VA,2019,November,Methadone,79
VA,2019,November,Opioids ,1221
VA,2019,November,Prescription Opioids,2609
VA,2019,December,Cocaine ,414
VA,2019,December,Heroin ,537
VA,2019,December,Methadone,79
VA,2019,December,Opioids ,1252
VA,2019,December,Prescription Opioids,2677
VT,2016,January,Cocaine ,12
VT,2016,January,Heroin ,32
VT,2016,January,Opioids ,79
VT,2016,January,Prescription Opioids,148
VT,2016,February,Cocaine ,13
VT,2016,February,Heroin ,35
VT,2016,February,Opioids ,83
VT,2016,February,Prescription Opioids,154
VT,2016,March,Cocaine ,12
VT,2016,March,Heroin ,35
VT,2016,March,Methadone,10
VT,2016,March,Opioids ,84
VT,2016,March,Prescription Opioids,159
VT,2016,April,Cocaine ,15
VT,2016,April,Heroin ,36
VT,2016,April,Methadone,10
VT,2016,April,Opioids ,84
VT,2016,April,Prescription Opioids,153
VT,2016,May,Cocaine ,15
VT,2016,May,Heroin ,38
VT,2016,May,Opioids ,83
VT,2016,May,Prescription Opioids,152
VT,2016,June,Cocaine ,15
VT,2016,June,Heroin ,38
VT,2016,June,Opioids ,84
VT,2016,June,Prescription Opioids,156
VT,2016,July,Cocaine ,14
VT,2016,July,Heroin ,37
VT,2016,July,Opioids ,87
VT,2016,July,Prescription Opioids,160
VT,2016,August,Cocaine ,18
VT,2016,August,Heroin ,40
VT,2016,August,Methadone,10
VT,2016,August,Opioids ,91
VT,2016,August,Prescription Opioids,171
VT,2016,September,Cocaine ,22
VT,2016,September,Heroin ,44
VT,2016,September,Methadone,10
VT,2016,September,Opioids ,94
VT,2016,September,Prescription Opioids,172
VT,2016,October,Cocaine ,25
VT,2016,October,Heroin ,49
VT,2016,October,Methadone,13
VT,2016,October,Opioids ,102
VT,2016,October,Prescription Opioids,183
VT,2016,November,Cocaine ,23
VT,2016,November,Heroin ,48
VT,2016,November,Methadone,13
VT,2016,November,Opioids ,100
VT,2016,November,Prescription Opioids,180
VT,2016,December,Cocaine ,22
VT,2016,December,Heroin ,50
VT,2016,December,Methadone,12
VT,2016,December,Opioids ,107
VT,2016,December,Prescription Opioids,199
VT,2017,January,Cocaine ,25
VT,2017,January,Heroin ,51
VT,2017,January,Methadone,12
VT,2017,January,Opioids ,109
VT,2017,January,Prescription Opioids,202
VT,2017,February,Cocaine ,24
VT,2017,February,Heroin ,52
VT,2017,February,Methadone,13
VT,2017,February,Opioids ,110
VT,2017,February,Prescription Opioids,207
VT,2017,March,Cocaine ,28
VT,2017,March,Heroin ,53
VT,2017,March,Methadone,14
VT,2017,March,Opioids ,114
VT,2017,March,Prescription Opioids,220
VT,2017,April,Cocaine ,30
VT,2017,April,Heroin ,52
VT,2017,April,Methadone,13
VT,2017,April,Opioids ,115
VT,2017,April,Prescription Opioids,227
VT,2017,May,Cocaine ,29
VT,2017,May,Heroin ,50
VT,2017,May,Methadone,13
VT,2017,May,Opioids ,112
VT,2017,May,Prescription Opioids,223
VT,2017,June,Cocaine ,31
VT,2017,June,Heroin ,52
VT,2017,June,Methadone,12
VT,2017,June,Opioids ,112
VT,2017,June,Prescription Opioids,224
VT,2017,July,Cocaine ,35
VT,2017,July,Heroin ,53
VT,2017,July,Methadone,13
VT,2017,July,Opioids ,116
VT,2017,July,Prescription Opioids,237
VT,2017,August,Cocaine ,33
VT,2017,August,Heroin ,48
VT,2017,August,Methadone,13
VT,2017,August,Opioids ,109
VT,2017,August,Prescription Opioids,225
VT,2017,September,Cocaine ,29
VT,2017,September,Heroin ,44
VT,2017,September,Methadone,14
VT,2017,September,Opioids ,106
VT,2017,September,Prescription Opioids,224
VT,2017,October,Cocaine ,28
VT,2017,October,Heroin ,39
VT,2017,October,Methadone,12
VT,2017,October,Opioids ,104
VT,2017,October,Prescription Opioids,227
VT,2017,November,Cocaine ,36
VT,2017,November,Heroin ,43
VT,2017,November,Methadone,14
VT,2017,November,Opioids ,115
VT,2017,November,Prescription Opioids,252
VT,2017,December,Cocaine ,40
VT,2017,December,Heroin ,40
VT,2017,December,Methadone,15
VT,2017,December,Opioids ,110
VT,2017,December,Prescription Opioids,241
VT,2018,January,Cocaine ,43
VT,2018,January,Heroin ,40
VT,2018,January,Methadone,15
VT,2018,January,Opioids ,111
VT,2018,January,Prescription Opioids,245
VT,2018,February,Cocaine ,48
VT,2018,February,Heroin ,39
VT,2018,February,Methadone,14
VT,2018,February,Opioids ,110
VT,2018,February,Prescription Opioids,241
VT,2018,March,Cocaine ,47
VT,2018,March,Heroin ,42
VT,2018,March,Methadone,12
VT,2018,March,Opioids ,108
VT,2018,March,Prescription Opioids,234
VT,2018,April,Cocaine ,45
VT,2018,April,Heroin ,42
VT,2018,April,Methadone,11
VT,2018,April,Opioids ,106
VT,2018,April,Prescription Opioids,232
VT,2018,May,Cocaine ,49
VT,2018,May,Heroin ,46
VT,2018,May,Methadone,11
VT,2018,May,Opioids ,115
VT,2018,May,Prescription Opioids,251
VT,2018,June,Cocaine ,50
VT,2018,June,Heroin ,47
VT,2018,June,Methadone,10
VT,2018,June,Opioids ,115
VT,2018,June,Prescription Opioids,250
VT,2018,July,Cocaine ,49
VT,2018,July,Heroin ,51
VT,2018,July,Methadone,11
VT,2018,July,Opioids ,116
VT,2018,July,Prescription Opioids,253
VT,2018,August,Cocaine ,49
VT,2018,August,Heroin ,52
VT,2018,August,Methadone,10
VT,2018,August,Opioids ,116
VT,2018,August,Prescription Opioids,251
VT,2018,September,Cocaine ,52
VT,2018,September,Heroin ,57
VT,2018,September,Methadone,11
VT,2018,September,Opioids ,122
VT,2018,September,Prescription Opioids,267
VT,2018,October,Cocaine ,55
VT,2018,October,Heroin ,64
VT,2018,October,Methadone,10
VT,2018,October,Opioids ,126
VT,2018,October,Prescription Opioids,272
VT,2018,November,Cocaine ,51
VT,2018,November,Heroin ,59
VT,2018,November,Opioids ,113
VT,2018,November,Prescription Opioids,245
VT,2018,December,Cocaine ,50
VT,2018,December,Heroin ,63
VT,2018,December,Opioids ,116
VT,2018,December,Prescription Opioids,249
VT,2019,January,Cocaine ,46
VT,2019,January,Heroin ,67
VT,2019,January,Opioids ,118
VT,2019,January,Prescription Opioids,251
VT,2019,February,Cocaine ,48
VT,2019,February,Heroin ,69
VT,2019,February,Opioids ,123
VT,2019,February,Prescription Opioids,265
VT,2019,March,Cocaine ,47
VT,2019,March,Heroin ,64
VT,2019,March,Opioids ,118
VT,2019,March,Prescription Opioids,256
VT,2019,April,Cocaine ,51
VT,2019,April,Heroin ,65
VT,2019,April,Opioids ,121
VT,2019,April,Prescription Opioids,267
VT,2019,May,Cocaine ,46
VT,2019,May,Heroin ,59
VT,2019,May,Opioids ,112
VT,2019,May,Prescription Opioids,252
VT,2019,June,Cocaine ,44
VT,2019,June,Heroin ,56
VT,2019,June,Opioids ,108
VT,2019,June,Prescription Opioids,243
VT,2019,July,Cocaine ,47
VT,2019,July,Heroin ,53
VT,2019,July,Opioids ,104
VT,2019,July,Prescription Opioids,234
VT,2019,August,Cocaine ,51
VT,2019,August,Heroin ,52
VT,2019,August,Opioids ,112
VT,2019,August,Prescription Opioids,255
VT,2019,September,Cocaine ,49
VT,2019,September,Heroin ,48
VT,2019,September,Opioids ,108
VT,2019,September,Prescription Opioids,240
VT,2019,October,Cocaine ,48
VT,2019,October,Heroin ,40
VT,2019,October,Opioids ,101
VT,2019,October,Prescription Opioids,229
VT,2019,November,Cocaine ,48
VT,2019,November,Heroin ,40
VT,2019,November,Opioids ,104
VT,2019,November,Prescription Opioids,236
VT,2019,December,Cocaine ,49
VT,2019,December,Heroin ,38
VT,2019,December,Opioids ,102
VT,2019,December,Prescription Opioids,236
WA,2016,January,Cocaine ,86
WA,2016,January,Heroin ,323
WA,2016,January,Methadone,119
WA,2016,January,Opioids ,721
WA,2016,January,Prescription Opioids,1121
WA,2016,February,Cocaine ,89
WA,2016,February,Heroin ,320
WA,2016,February,Methadone,121
WA,2016,February,Opioids ,722
WA,2016,February,Prescription Opioids,1138
WA,2016,March,Cocaine ,88
WA,2016,March,Heroin ,317
WA,2016,March,Methadone,116
WA,2016,March,Opioids ,722
WA,2016,March,Prescription Opioids,1140
WA,2016,April,Cocaine ,86
WA,2016,April,Heroin ,333
WA,2016,April,Methadone,122
WA,2016,April,Opioids ,751
WA,2016,April,Prescription Opioids,1197
WA,2016,May,Cocaine ,86
WA,2016,May,Heroin ,335
WA,2016,May,Methadone,114
WA,2016,May,Opioids ,742
WA,2016,May,Prescription Opioids,1161
WA,2016,June,Cocaine ,82
WA,2016,June,Heroin ,326
WA,2016,June,Methadone,122
WA,2016,June,Opioids ,750
WA,2016,June,Prescription Opioids,1219
WA,2016,July,Cocaine ,80
WA,2016,July,Heroin ,334
WA,2016,July,Methadone,132
WA,2016,July,Opioids ,768
WA,2016,July,Prescription Opioids,1254
WA,2016,August,Cocaine ,92
WA,2016,August,Heroin ,323
WA,2016,August,Methadone,135
WA,2016,August,Opioids ,766
WA,2016,August,Prescription Opioids,1295
WA,2016,September,Cocaine ,93
WA,2016,September,Heroin ,319
WA,2016,September,Methadone,136
WA,2016,September,Opioids ,758
WA,2016,September,Prescription Opioids,1276
WA,2016,October,Cocaine ,89
WA,2016,October,Heroin ,310
WA,2016,October,Methadone,133
WA,2016,October,Opioids ,748
WA,2016,October,Prescription Opioids,1270
WA,2016,November,Cocaine ,83
WA,2016,November,Heroin ,299
WA,2016,November,Methadone,132
WA,2016,November,Opioids ,725
WA,2016,November,Prescription Opioids,1239
WA,2016,December,Cocaine ,83
WA,2016,December,Heroin ,294
WA,2016,December,Methadone,129
WA,2016,December,Opioids ,721
WA,2016,December,Prescription Opioids,1241
WA,2017,January,Cocaine ,82
WA,2017,January,Heroin ,286
WA,2017,January,Methadone,128
WA,2017,January,Opioids ,709
WA,2017,January,Prescription Opioids,1220
WA,2017,February,Cocaine ,84
WA,2017,February,Heroin ,291
WA,2017,February,Methadone,122
WA,2017,February,Opioids ,707
WA,2017,February,Prescription Opioids,1193
WA,2017,March,Cocaine ,84
